,Survata Interview ID,Date (UTC),Period,Length of Interview (seconds),Country,State,Metro Area,Postal Code,Region,Division,City,Gender,Age,Operating System,Web Browser,Exposure Stamps
1785,f5ed064f-2bba-43bf-9553-b1ad5ab8a6e8,2017-09-30 22:10:38.0,1,123,US,MI,GRAND RAPIDS-KALMZOO-B.CRK,49441,Midwest,East North Central,Muskegon,female,13 to 17,other,chrome,
1786,06d18d5b-6933-4d47-988c-a95cd5a74ea8,2017-11-12 19:35:13.0,3,146,US,OR,"PORTLAND, OR",97302,West,Pacific,Salem,female,35 to 44,android,none,
1787,2e3d426c-ec29-4777-94d2-693be18e37ac,2017-10-23 17:28:06.0,2,94,US,TN,NASHVILLE,37115,South,East South Central,Madison,female,18 to 24,macos,chrome,
1788,fbeb50fe-d577-4efa-8cf9-60645d4575cc,2017-08-27 21:23:03.0,1,111,US,OH,DAYTON,45365,Midwest,East North Central,Sidney,female,55 to 64,windows,ie,
1789,b493d107-89eb-4927-88db-93e1ac78ab0e,2017-09-01 20:26:26.0,1,96,US,TX,HOUSTON,77088,South,West South Central,Houston,female,18 to 24,android,chrome,
1790,b6a5654f-015d-4679-b27f-b465c4c908f8,2017-10-26 10:11:16.0,2,174,US,FL,TAMPA-ST. PETE (SARASOTA),33823,South,South Atlantic,Auburndale,female,35 to 44,android,chrome,
1791,0d20733f-c71f-45ab-91c1-f601a7ce4002,2017-08-07 13:37:21.0,1,207,US,UT,SALT LAKE CITY,84403,West,Mountain,Ogden,male,45 to 54,windows,chrome,
1792,9639d248-915b-439d-a1de-48dd1268e64c,2017-08-10 22:36:23.0,1,100,US,OH,CLEVELAND-AKRON (CANTON),44107,Midwest,East North Central,Lakewood,male,65 and over,windows,chrome,"2017-08-09 23:03:55.0 : 402718670,20184888,91495530,202890423,4038699"
1793,591cc590-856d-4219-be02-3a61eda291e9,2017-10-25 00:48:17.0,2,74,US,PA,PHILADELPHIA,18901,Northeast,Mid-Atlantic,Doylestown,male,25 to 34,windows,chrome,
1794,04af7616-feed-4ce0-996f-c3112b1de124,2017-09-26 23:18:18.0,1,114,US,MN,MINNEAPOLIS-ST. PAUL,56484,Midwest,West North Central,Walker,female,35 to 44,windows,chrome,"2017-09-22 02:08:39.0 : 403307443,20184888,91909757,203476057,4090636"
1795,b1ca38da-bc28-4457-b5e7-9daf18715e88,2017-10-10 03:19:54.0,2,100,US,ID,SPOKANE,83864,West,Mountain,Sandpoint,male,18 to 24,android,chrome,
1796,b6f74007-102c-4e96-a2b0-f5364a4b13b1,2017-10-20 01:13:25.0,2,94,US,GA,ATLANTA,30033,South,South Atlantic,Decatur,male,35 to 44,windows,chrome,"2017-09-20 14:01:03.0 : 402714674,20184888,91491765,202880162,4038699 | 2017-09-20 14:10:12.0 : 402714674,20184888,91491765,202886033,4038699 | 2017-09-20 14:29:13.0 : 402714674,20184888,91573631,202886033,4038699 | 2017-09-20 14:43:37.0 : 402714674,20184888,91573631,202886033,4038699 | 2017-09-20 15:31:05.0 : 402714674,20184888,91491765,202880162,4038699 | 2017-09-20 16:33:59.0 : 402714674,20184888,91491765,202880162,4038699 | 2017-09-21 19:57:49.0 : 402714305,20184888,91520578,202895442,4038699 | 2017-09-21 20:00:50.0 : 402714674,20184888,91504188,202880162,4038699 | 2017-09-21 20:02:36.0 : 402714674,20184888,91573631,202880162,4038699 | 2017-09-22 18:01:54.0 : 402713987,20184888,91520575,202857946,4038699 | 2017-09-22 18:44:48.0 : 402713987,20184888,91543752,202857946,4038699 | 2017-09-22 19:27:31.0 : 402713987,20184888,91520575,202857946,4038699 | 2017-09-25 14:09:32.0 : 402714674,20184888,91491765,202880162,4038699 | 2017-09-26 18:40:36.0 : 402714305,20184888,91574974,202895442,4038699 | 2017-09-27 13:51:32.0 : 402714674,20184888,91573631,202880162,4038699 | 2017-09-27 14:52:05.0 : 402713987,20184888,91543752,202857946,4038699 | 2017-09-27 15:32:29.0 : 403498984,20184888,92027666,203714685,4082313 | 2017-09-27 15:33:08.0 : 403472406,20184888,91529912,203705425,4082313 | 2017-09-28 01:21:34.0 : 402713987,20184888,91520575,202857946,4038699 | 2017-10-02 14:46:59.0 : 405947524,20367831,91520578,206202151,4075326 | 2017-10-02 14:48:02.0 : 405947524,20367831,91520578,206202151,4075326 | 2017-10-05 02:45:07.0 : 405926033,20367831,91520575,206208157,4038699 | 2017-10-11 02:21:17.0 : 406505224,20367831,93687441,206151554,4075326 | 2017-10-11 13:57:59.0 : 406505224,20367831,93687441,206151554,4075326 | 2017-10-11 14:10:05.0 : 406505224,20367831,93687450,206151554,4075326 | 2017-10-11 14:10:08.0 : 406505224,20367831,93687441,206151554,4075326 | 2017-10-13 20:34:41.0 : 406505224,20367831,93687450,206151554,4075326 | 2017-10-19 02:14:00.0 : 406505224,20367831,93687450,206151554,4075326 | 2017-10-19 17:37:45.0 : 406505224,20367831,93687450,206151554,4075326"
1797,0e69abf9-0918-4b8e-a643-a321abc73154,2017-10-27 12:14:44.0,2,207,US,KS,TOPEKA,66614,Midwest,West North Central,Topeka,female,45 to 54,android,chrome,
1798,a390b015-e12b-4baf-89e3-7f400410e83e,2017-10-22 18:55:02.0,2,129,US,NC,RALEIGH-DURHAM (FAYETVLLE),27530,South,South Atlantic,Goldsboro,female,65 and over,windows,other,
1799,1fccf8bd-23ab-4933-8ca5-d92933d74636,2017-09-03 19:00:31.0,1,111,US,NJ,NEW YORK,07109,Northeast,Mid-Atlantic,Belleville,male,45 to 54,windows,firefox,"2017-08-20 01:12:12.0 : 402714305,20184888,91499319,202853362,4038699 | 2017-08-21 02:31:18.0 : 402714674,20184888,91573631,202857982,4038699"
1800,15ef59ff-47ba-45c9-81f3-d94087603fac,2017-10-07 20:24:45.0,2,72,US,MO,KANSAS CITY,65301,Midwest,West North Central,Sedalia,female,18 to 24,android,chrome,
1801,2b14c309-f5f1-4a57-8eb2-7177acfe5534,2017-10-17 01:24:04.0,2,134,US,MD,BALTIMORE,21776,South,South Atlantic,New Windsor,female,45 to 54,windows,other,
1802,777688be-0512-47f1-b3a5-932dbea86f00,2017-10-20 11:23:41.0,2,179,US,KS,KANSAS CITY,66049,Midwest,West North Central,Lawrence,male,25 to 34,windows,other,
1803,ca498c9d-d95b-459f-92b5-8a3150d74df0,2017-10-10 14:45:26.0,2,316,US,VA,"WASHINGTON, DC (HAGRSTWN)",22015,South,South Atlantic,Burke,male,25 to 34,android,chrome,"2017-10-09 20:03:01.0 : 405934356,20367831,91495527,206152637,4038699"
1804,fa41998a-ccac-480b-ae13-3273af18051b,2017-10-25 20:12:45.0,2,105,US,OH,DAYTON,45412,Midwest,East North Central,Dayton,female,18 to 24,android,none,
1805,3831c7eb-5040-4757-adbd-da6f677680d2,2017-10-08 15:29:42.0,2,86,US,ID,BOISE,83713,West,Mountain,Boise,female,25 to 34,ios,safari,
1806,174fbea0-5463-421a-b7f8-ebb20bbf30bc,2017-09-29 20:01:49.0,1,100,US,WA,SPOKANE,99206,West,Pacific,Spokane,female,55 to 64,windows,chrome,
1807,88ee9c98-118b-440c-99db-f6a29f783c67,2017-09-17 21:38:37.0,1,105,US,FL,MIAMI-FT. LAUDERDALE,33021,South,South Atlantic,Hollywood,female,18 to 24,ios,safari,
1808,62c976e0-4a38-4165-928c-be5d8268038e,2017-10-02 19:51:27.0,1,253,US,GA,ATLANTA,30135,South,South Atlantic,Douglasville,male,25 to 34,android,chrome,
1809,8b238745-0f12-4b0b-9d1c-f0316a0656e0,2017-10-23 03:59:06.0,2,183,US,CA,SAN FRANCISCO-OAK-SAN JOSE,94925,West,Pacific,Corte Madera,male,45 to 54,ios,safari,
1810,06d21556-5c71-4b1b-b1a6-b9802c567b49,2017-10-01 22:21:34.0,1,141,US,CA,SAN DIEGO,92028,West,Pacific,Fallbrook,female,65 and over,windows,ie,
1811,9f7106c6-226a-418f-8a6f-d37f079eeb28,2017-10-24 19:34:25.0,2,89,US,OK,TULSA,74128,South,West South Central,Tulsa,female,55 to 64,windows,chrome,
1812,b4ac76b8-7d85-4445-93e5-729b5c8d6828,2017-10-17 15:47:21.0,2,79,US,KY,LOUISVILLE,42701,South,East South Central,Elizabethtown,male,55 to 64,windows,chrome,
1813,49f21afe-d5a2-4204-b1f8-66f540999ddc,2017-10-03 18:57:45.0,1,107,US,PA,PHILADELPHIA,19312,Northeast,Mid-Atlantic,Berwyn,male,18 to 24,android,none,
1814,16b86964-2ca2-4872-b254-4ab7e46e9354,2017-10-05 21:24:32.0,2,84,US,PA,WILKES BARRE-SCRANTON-HZTN,17701,Northeast,Mid-Atlantic,Williamsport,female,25 to 34,windows,other,
1815,924d4c6e-a1b0-4346-96dc-ff96715134e5,2017-10-24 01:18:14.0,2,141,US,PA,PITTSBURGH,15146,Northeast,Mid-Atlantic,Monroeville,male,35 to 44,android,none,
1816,db32b07e-37c3-4142-a9c9-4541a9fe8680,2017-11-06 03:38:50.0,3,93,US,NH,BOSTON (MANCHESTER),03867,Northeast,New England,Rochester,female,55 to 64,android,chrome,"2017-11-03 03:35:19.0 : 406545286,20367831,93687450,206232621,4095703"
1817,a0bbe65f-d3ea-4d2f-b96d-6e1b74fe544a,2017-10-16 02:59:13.0,2,186,US,MI,DETROIT,48202,Midwest,East North Central,Detroit,male,13 to 17,macos,chrome,
1818,e99a9480-7548-4164-93b8-7a4a3c97210b,2017-10-08 16:49:16.0,2,133,US,FL,WEST PALM BEACH-FT. PIERCE,33437,South,South Atlantic,Boynton Beach,male,65 and over,windows,chrome,"2017-09-14 19:55:31.0 : 403983703,20184888,91909757,204291813,4096642 | 2017-09-14 19:55:50.0 : 403983703,20184888,91909757,204291813,4096642 | 2017-09-14 20:02:18.0 : 403983703,20184888,91491765,204291813,4096642"
1819,007bbb08-bb6d-4a98-b254-ecd79073281f,2017-10-24 04:45:52.0,2,167,US,AR,FT. SMITH-FAY-SPRNGDL-RGRS,72901,South,West South Central,Fort Smith,female,55 to 64,windows,chrome,
1820,7caeba9d-e467-4723-a94a-f9b8c304dedc,2017-09-04 15:59:07.0,1,109,US,LA,BATON ROUGE,70710,South,West South Central,Addis,male,18 to 24,android,chrome,
1821,e9ae5e5e-621a-4626-af6c-45090e6f3270,2017-09-13 17:56:10.0,1,151,US,CA,LOS ANGELES,91785,West,Pacific,Upland,female,25 to 34,android,none,
1822,1e2ed9da-4442-4a9e-8ffe-e903d22edf33,2017-10-30 15:37:04.0,3,111,US,IL,CHICAGO,60473,Midwest,East North Central,South Holland,female,25 to 34,android,chrome,"2017-10-16 06:27:20.0 : 406502662,20367831,93660727,206149610,4101327"
1823,2f87b00d-4db1-4edd-9435-b941d49b0439,2017-10-01 19:56:28.0,1,118,US,OR,"PORTLAND, OR",97267,West,Pacific,Portland,female,25 to 34,windows,chrome,
1824,709e506c-437d-42cc-9777-bef7e373a92f,2017-08-04 16:31:41.0,1,93,US,CA,SACRAMNTO-STKTON-MODESTO,95624,West,Pacific,Elk Grove,male,13 to 17,windows,chrome,
1825,a6078172-46b8-4491-b7f3-d6407d9cd1d9,2017-09-05 18:08:23.0,1,173,US,TX,HOUSTON,77026,South,West South Central,Houston,male,18 to 24,ios,chrome,
1826,8b3ee5f5-cecb-4a3c-8b8f-215c122693b1,2017-10-12 16:03:27.0,2,636,US,MD,BALTIMORE,21202,South,South Atlantic,Baltimore,female,18 to 24,windows,other,
1827,39edc72a-5ac3-4012-add5-b964c48de505,2017-10-21 17:25:03.0,2,98,US,PA,PHILADELPHIA,19152,Northeast,Mid-Atlantic,Philadelphia,female,45 to 54,ios,safari,
1828,ecf92e04-7cb5-4d0b-a99f-40b0cab3db29,2017-11-07 13:28:13.0,3,159,US,AL,HUNTSVILLE-DECATUR (FLOR),35957,South,East South Central,Boaz,female,35 to 44,ios,other,
1829,29319c91-d6c0-4650-a40a-986c662ba382,2017-09-27 20:26:54.0,1,205,US,CA,SANTABARBRA-SANMAR-SANLUOB,93402,West,Pacific,Los Osos,male,65 and over,android,firefox,
1830,bbf5c1ff-b295-4560-9e98-b88687595118,2017-10-04 15:49:01.0,2,137,US,AZ,PHOENIX (PRESCOTT),85258,West,Mountain,Scottsdale,male,55 to 64,windows,chrome,"2017-09-22 18:36:11.0 : 402714674,20184888,91504188,202896546,4038699 | 2017-09-22 18:36:15.0 : 402714674,20184888,91491765,202896546,4038699 | 2017-09-25 19:38:51.0 : 402714674,20184888,91573631,202896546,4038699 | 2017-09-26 11:47:25.0 : 402713987,20184888,91520575,202895439,4038699 | 2017-09-26 11:47:34.0 : 402713987,20184888,91543752,202895439,4038699 | 2017-09-26 11:49:01.0 : 402713987,20184888,91520575,202857946,4038699 | 2017-09-26 11:50:08.0 : 402713987,20184888,91543752,202857946,4038699"
1831,bac0d4d2-7cd9-48b3-9d80-dce5b5ed3851,2017-10-11 15:50:22.0,2,116,US,OH,CINCINNATI,45237,Midwest,East North Central,Cincinnati,male,35 to 44,windows,chrome,
1832,0d44af54-f791-468e-8c84-fc6c07e85c08,2017-11-05 12:07:43.0,3,231,US,OR,"PORTLAND, OR",97006,West,Pacific,Beaverton,male,25 to 34,ios,chrome,"2017-10-20 20:15:55.0 : 406497652,20367831,93687441,206146637,4038699 | 2017-11-05 11:59:23.0 : 406497652,20367831,93687441,206146637,4038699"
1833,106dcd9b-e278-46eb-93c6-ba2f30757e05,2017-11-11 14:23:15.0,3,32670,US,AZ,PHOENIX (PRESCOTT),85018,West,Mountain,Phoenix,female,45 to 54,android,chrome,
1834,87f4a72e-5e99-4620-b02a-fdf6fd0fbf38,2017-10-24 04:09:17.0,2,179,US,MD,BALTIMORE,21230,South,South Atlantic,Baltimore,male,55 to 64,windows,other,
1835,01090616-1ce2-49e8-bf84-8e5798043db6,2017-10-17 05:38:28.0,2,114,US,CA,LOS ANGELES,90813,West,Pacific,Long Beach,female,55 to 64,windows,firefox,"2017-10-11 20:29:53.0 : 406536958,20367831,93684192,206150126,4090636"
1836,1313fe00-8f22-4065-94e4-ddfb33b897b6,2017-11-11 12:32:54.0,3,142,US,FL,ORLANDO-DAYTONA BCH-MELBRN,34749,South,South Atlantic,Leesburg,female,45 to 54,android,chrome,
1837,21802cf9-2bcb-46ca-b40e-9b9d7c7521e1,2017-09-03 03:33:54.0,1,161,US,MI,DETROIT,48135,Midwest,East North Central,Garden City,female,13 to 17,windows,other,
1838,234dc7ff-3f85-4664-940c-abaee1143957,2017-10-26 11:25:54.0,2,131,US,CT,HARTFORD & NEW HAVEN,06118,Northeast,New England,East Hartford,male,55 to 64,ios,safari,
1839,49cd4eac-3fa3-4e13-83eb-31ec690ca85e,2017-10-17 04:31:27.0,2,136,US,CA,LOS ANGELES,92324,West,Pacific,Colton,female,25 to 34,ios,safari,
1840,38b8c97a-e471-4390-a24c-aa54f3b46f8c,2017-09-28 15:51:04.0,1,104,US,OH,TOLEDO,43506,Midwest,East North Central,Bryan,male,45 to 54,windows,chrome,"2017-09-28 15:44:18.0 : 402963567,20184888,91529912,203124030,4088207 | 2017-09-28 15:44:19.0 : 402938329,20184888,91521872,203126178,4088207 | 2017-09-28 15:44:22.0 : 402963567,20184888,91529912,203124030,4088207 | 2017-09-28 15:44:22.0 : 402938329,20184888,91521872,203126178,4088207 | 2017-09-28 15:44:29.0 : 402963567,20184888,91529912,203124030,4088207 | 2017-09-28 15:44:29.0 : 402938329,20184888,91521872,203126178,4088207 | 2017-09-28 15:44:36.0 : 402938329,20184888,91521872,203126178,4088207 | 2017-09-28 15:44:36.0 : 402963567,20184888,91529912,203124030,4088207 | 2017-09-28 15:44:42.0 : 402938329,20184888,91521872,203126178,4088207 | 2017-09-28 15:44:42.0 : 402963567,20184888,91529912,203124030,4088207 | 2017-09-28 15:44:45.0 : 402938329,20184888,91521872,203126178,4088207 | 2017-09-28 15:44:46.0 : 402963567,20184888,91529912,203124030,4088207 | 2017-09-28 15:44:51.0 : 402938329,20184888,91521872,203126178,4088207 | 2017-09-28 15:44:51.0 : 402963567,20184888,91529912,203124030,4088207 | 2017-09-28 15:44:54.0 : 402938329,20184888,91521872,203126178,4088207 | 2017-09-28 15:44:54.0 : 402963567,20184888,91529912,203124030,4088207 | 2017-09-28 15:44:57.0 : 402938329,20184888,91521872,203126178,4088207 | 2017-09-28 15:44:57.0 : 402963567,20184888,91529912,203124030,4088207 | 2017-09-28 15:45:04.0 : 402938329,20184888,91521872,203126178,4088207 | 2017-09-28 15:45:04.0 : 402963567,20184888,91529912,203124030,4088207 | 2017-09-28 15:45:10.0 : 402963567,20184888,91529912,203124030,4088207 | 2017-09-28 15:45:10.0 : 402938329,20184888,91521872,203126178,4088207 | 2017-09-28 15:45:14.0 : 402938329,20184888,91521872,203126178,4088207 | 2017-09-28 15:45:14.0 : 402963567,20184888,91529912,203124030,4088207 | 2017-09-28 15:45:17.0 : 402938329,20184888,91521872,203126178,4088207 | 2017-09-28 15:45:17.0 : 402963567,20184888,91529912,203124030,4088207 | 2017-09-28 15:45:22.0 : 402963567,20184888,91529912,203124030,4088207 | 2017-09-28 15:45:22.0 : 402938329,20184888,91521872,203126178,4088207 | 2017-09-28 15:45:28.0 : 402938329,20184888,91521872,203126178,4088207 | 2017-09-28 15:45:28.0 : 402963567,20184888,91529912,203124030,4088207 | 2017-09-28 15:45:33.0 : 402938329,20184888,91521872,203126178,4088207 | 2017-09-28 15:45:33.0 : 402963567,20184888,91529912,203124030,4088207 | 2017-09-28 15:45:37.0 : 402938329,20184888,91521872,203126178,4088207 | 2017-09-28 15:45:37.0 : 402963567,20184888,91529912,203124030,4088207 | 2017-09-28 15:45:55.0 : 402938329,20184888,91521872,203126178,4088207 | 2017-09-28 15:45:55.0 : 402963567,20184888,91529912,203124030,4088207"
1841,89ff501e-ad4a-44bf-82d8-8721f12dc83c,2017-08-30 15:10:14.0,1,97,US,LA,NEW ORLEANS,70002,South,West South Central,Metairie,male,45 to 54,android,chrome,
1842,ade4e933-06ab-4b54-b82d-2496910c408c,2017-10-22 19:52:43.0,2,230,US,IN,INDIANAPOLIS,46208,Midwest,East North Central,Indianapolis,male,55 to 64,windows,other,
1843,29d88932-34b6-478a-98db-212863a1a4c1,2017-09-11 09:10:37.0,1,84,US,OH,CLEVELAND-AKRON (CANTON),44125,Midwest,East North Central,Cleveland,female,18 to 24,macos,chrome,
1844,d2bc6031-3b1b-49a6-82b3-1186b06d178f,2017-10-04 01:13:14.0,2,212,US,MI,DETROIT,48021,Midwest,East North Central,Eastpointe,female,55 to 64,windows,firefox,"2017-09-25 23:42:06.0 : 402718670,20184888,91495530,202883141,4038699 | 2017-09-25 23:59:29.0 : 402718670,20184888,91495530,202883141,4038699 | 2017-09-26 00:00:38.0 : 402718670,20184888,91495530,202883141,4038699 | 2017-09-26 00:13:20.0 : 402718670,20184888,91495530,202883141,4038699 | 2017-09-26 00:13:54.0 : 402718670,20184888,91495530,202883141,4038699 | 2017-09-26 04:52:05.0 : 402718670,20184888,91495530,202895466,4038699 | 2017-09-26 04:54:04.0 : 402718670,20184888,91520575,202895466,4038699 | 2017-09-26 04:55:16.0 : 402718670,20184888,91520575,202895466,4038699 | 2017-09-27 04:38:00.0 : 402718670,20184888,91520575,202883141,4038699"
1845,696c23a7-7b83-489c-a6cb-ba3cd63f9e5f,2017-10-12 23:20:36.0,2,85,US,ME,PORTLAND-AUBURN,04239,Northeast,New England,Jay,female,13 to 17,windows,ie,
1846,1bc3f948-cd77-4b4c-bf84-e338b59244f7,2017-09-21 15:55:22.0,1,137,US,FL,FT. MYERS-NAPLES,33912,South,South Atlantic,Fort Myers,female,35 to 44,android,chrome,
1847,256a4217-489a-4847-bb75-1ebeb55b1ccd,2017-08-14 01:45:13.0,1,94,US,KY,LOUISVILLE,40299,South,East South Central,Louisville,female,35 to 44,windows,chrome,
1848,e7cf1932-8486-41e6-bdfb-6e896854ccd5,2017-08-09 01:57:12.0,1,359,US,MI,DETROIT,48135,Midwest,East North Central,Garden City,female,65 and over,windows,chrome,
1849,04eb7544-00b2-4a1f-bfc2-6982e5243009,2017-11-01 00:21:24.0,3,96,US,FL,ORLANDO-DAYTONA BCH-MELBRN,34471,South,South Atlantic,Ocala,female,35 to 44,windows,other,
1850,5ac13d84-82b4-467f-a494-b96cd4840aed,2017-09-21 02:58:06.0,1,170,US,WA,SEATTLE-TACOMA,98499,West,Pacific,Lakewood,male,55 to 64,windows,other,"2017-08-20 03:33:57.0 : 403497532,20184888,91529912,203711376,4119256"
1851,79236665-bb39-4e02-b6aa-dbcf2f081b64,2017-10-11 13:20:20.0,2,91,US,TX,HOUSTON,77002,South,West South Central,Houston,male,18 to 24,windows,ie,
1852,9a2182ba-977b-4d5b-9460-967c87054f79,2017-10-17 04:01:23.0,2,186,US,VA,"WASHINGTON, DC (HAGRSTWN)",22152,South,South Atlantic,Springfield,female,55 to 64,windows,chrome,"2017-10-15 16:31:39.0 : 406503286,20367831,93656989,206211316,4038699 | 2017-10-17 02:23:58.0 : 406505086,20367831,93684192,206211301,4038699 | 2017-10-17 02:23:58.0 : 406505086,20367831,93684192,206211301,4038699"
1853,27de3c97-4b2b-4f90-ba62-281845bafd60,2017-10-25 21:37:22.0,2,151,US,IA,CEDAR RAPIDS-WTRLO-IWC&DUB,52302,Midwest,West North Central,Marion,male,65 and over,windows,ie,
1854,74c6ce56-fbee-4bfc-8eed-8b2a745cbee5,2017-11-12 17:15:41.0,3,135,US,NY,NEW YORK,11021,Northeast,Mid-Atlantic,Great Neck,female,65 and over,macos,safari,
1855,03e5dc76-974f-4dea-ae5f-fd051ee078d2,2017-10-20 23:56:31.0,2,102,US,IN,FT. WAYNE,46816,Midwest,East North Central,Fort Wayne,female,35 to 44,ios,safari,
1856,50736a88-6fb0-4c6f-acf3-1abec6f8087d,2017-09-30 21:32:50.0,1,238,US,MS,,,South,East South Central,,female,55 to 64,windows,firefox,
1857,d1560cfd-08d5-4360-8632-bd5801aeff5b,2017-11-09 22:42:15.0,3,88,US,IA,CEDAR RAPIDS-WTRLO-IWC&DUB,50613,Midwest,West North Central,Cedar Falls,female,35 to 44,ios,safari,
1858,1cd9a520-31d7-4ab1-824a-ee5426b9fe72,2017-10-21 16:09:58.0,2,110,US,NM,ALBUQUERQUE-SANTA FE,87105,West,Mountain,Albuquerque,male,25 to 34,ios,safari,
1859,42f9efe6-c36c-447b-bca4-57f7abe36727,2017-11-13 01:14:56.0,3,172,US,MI,DETROIT,48135,Midwest,East North Central,Garden City,female,35 to 44,ios,other,
1860,45fea3ab-51b9-4e90-a641-d9004860d9e2,2017-10-14 23:35:53.0,2,96,US,PA,PITTSBURGH,15221,Northeast,Mid-Atlantic,Pittsburgh,male,25 to 34,windows,firefox,
1861,f30e8ce7-444c-467d-968a-489d69163855,2017-11-04 18:04:10.0,3,115,US,MA,SPRINGFIELD-HOLYOKE,01075,Northeast,New England,South Hadley,female,45 to 54,ios,safari,
1862,7a8136cb-2a4b-45b4-87ab-492701f44aa7,2017-10-21 15:20:58.0,2,90,US,GA,ATLANTA,30296,South,South Atlantic,Riverdale,female,45 to 54,windows,chrome,"2017-10-09 19:41:17.0 : 405926984,20367831,91495530,206211316,4038699 | 2017-10-15 21:07:57.0 : 406792556,20367831,92030905,206210236,4038699 | 2017-10-18 19:42:00.0 : 406503286,20367831,93656989,206211487,4038699"
1863,94e3b9c8-f6fc-4ad1-bc0d-9358f43b0c23,2017-08-22 21:42:29.0,1,98,US,MD,"WASHINGTON, DC (HAGRSTWN)",21702,South,South Atlantic,Frederick,male,18 to 24,windows,chrome,
1864,725faef1-75de-4a9a-bc11-3f86846cef04,2017-10-20 01:55:41.0,2,131,US,OK,TULSA,74361,South,West South Central,Pryor,male,25 to 34,ios,other,
1865,016efd26-b71e-4324-ba65-0004db658181,2017-10-16 23:26:29.0,2,77,US,OH,CLEVELAND-AKRON (CANTON),44202,Midwest,East North Central,Aurora,female,13 to 17,windows,chrome,
1866,d34c2bbf-996f-4408-820b-6596bd385832,2017-10-21 13:06:34.0,2,160,US,WI,MADISON,53717,Midwest,East North Central,Madison,male,65 and over,ios,safari,
1867,2a375d1e-c441-42c8-863f-2661da59747b,2017-11-10 04:08:17.0,3,74,US,CO,DENVER,80126,West,Mountain,Littleton,female,35 to 44,ios,safari,
1868,17c22046-6232-4a80-a2c7-d04425c8d67b,2017-09-30 18:23:44.0,1,100,US,OH,CINCINNATI,45247,Midwest,East North Central,Cincinnati,male,55 to 64,windows,chrome,
1869,3c871e21-9e6f-4b4b-a3c3-8080b4d88c4b,2017-11-04 10:06:20.0,3,173,US,FL,FT. MYERS-NAPLES,33966,South,South Atlantic,Fort Myers,female,55 to 64,windows,chrome,"2017-10-07 19:50:16.0 : 405926984,20367831,91495530,206211316,4038699 | 2017-10-08 23:40:05.0 : 405926984,20367831,91495530,206211316,4038699"
1870,0139880e-9586-415e-83f7-73d738d50e40,2017-09-29 20:20:26.0,1,77,US,PA,WILKES BARRE-SCRANTON-HZTN,18353,Northeast,Mid-Atlantic,Saylorsburg,female,35 to 44,windows,chrome,
1871,5f3c9224-7669-490f-857c-f44643f28a4b,2017-09-24 01:23:33.0,1,125,US,PA,PHILADELPHIA,19128,Northeast,Mid-Atlantic,Philadelphia,female,13 to 17,ios,safari,
1872,b69d610c-b9cb-4eb4-825a-88779935039a,2017-10-25 03:53:22.0,2,124,US,IN,INDIANAPOLIS,47403,Midwest,East North Central,Bloomington,female,55 to 64,windows,chrome,"2017-09-25 19:37:40.0 : 402938329,20184888,91521872,203124036,4088207 | 2017-09-26 04:11:28.0 : 402716177,20184888,91491765,202880159,4038699"
1873,c724b596-065b-433d-af6f-d26b9a8dbe24,2017-09-13 15:18:28.0,1,172,US,ID,BOISE,83642,West,Mountain,Meridian,male,65 and over,windows,other,
1874,129fe59d-27a6-44fa-8653-83eab41de172,2017-10-25 23:57:11.0,2,98,US,OH,"COLUMBUS, OH",43017,Midwest,East North Central,Dublin,male,55 to 64,windows,chrome,
1875,3fb87dce-53b2-43a3-80ce-9530e55900ee,2017-10-02 12:06:34.0,1,81,US,WV,CHARLESTON-HUNTINGTON,25701,South,South Atlantic,Huntington,male,45 to 54,windows,chrome,
1876,6764389b-c2e4-4820-8209-23d9ea28a6bf,2017-10-05 19:26:31.0,2,80,US,NJ,,,Northeast,Mid-Atlantic,,female,25 to 34,windows,chrome,"2017-09-22 14:18:48.0 : 403533592,20184888,91491765,203740465,4088207 | 2017-09-26 16:08:58.0 : 404916893,20184888,91521866,205004933,4097596"
1877,7411f249-5e51-4230-9e70-e76de30cb5e4,2017-10-29 00:51:17.0,3,95,US,NJ,NEW YORK,07960,Northeast,Mid-Atlantic,Morristown,female,35 to 44,windows,chrome,
1878,86ee1dc9-a13c-4ab1-a4ef-100fa66490eb,2017-10-18 14:01:57.0,2,470,US,OH,"COLUMBUS, OH",43160,Midwest,East North Central,Washington Court House,female,55 to 64,macos,chrome,
1879,21b73587-35f9-4468-b19d-06bde1a43889,2017-10-24 21:11:39.0,2,193,US,MO,ST. LOUIS,63114,Midwest,West North Central,Saint Louis,female,65 and over,windows,chrome,
1880,a13877b0-fa2a-4eac-87c5-d0baeeb49f8e,2017-08-22 14:27:24.0,1,102,US,OR,MEDFORD-KLAMATH FALLS,97526,West,Pacific,Grants Pass,female,55 to 64,windows,chrome,
1881,d53da9d9-5750-47af-9c7b-3a17972424d3,2017-10-18 23:45:52.0,2,104,US,RI,PROVIDENCE-NEW BEDFORD,02809,Northeast,New England,Bristol,male,13 to 17,macos,chrome,
1882,0acebe98-4494-4cf0-be79-1945317cbf8b,2017-09-01 19:13:49.0,1,325,US,CA,SAN DIEGO,92129,West,Pacific,San Diego,male,65 and over,macos,safari,
